date,death,tmpd,pm10tmean
1988-10-06,32,48.5,-16.41872552
1988-10-07,38,47,-20.1793722
1988-10-08,43,49,1.764480568
1988-10-09,41,52,-0.283783784
1988-10-10,39,53,15.533108108
1988-10-11,33,46.5,-32.28378378
1988-10-12,43,40.5,-26.3000683
1988-10-13,48,39.5,-10.21719457
1988-10-14,41,47,16.508069382
1988-10-15,44,59.5,21.78280543
1988-10-16,31,60,10.228902715
1988-10-17,39,59.5,15.78280543
1988-10-18,42,53,-13.57866618
1988-10-19,33,44.5,-22.21719457
1988-10-20,32,43.5,-15.728432
1988-10-21,41,45.5,-2.286363636
1988-10-22,38,46.5,-26.28636364
1988-10-23,33,41.5,-5.286363636
1988-10-24,47,39,3.0876811594
1988-10-25,43,39.5,-21.32420091
1988-10-26,43,38,17.233732877
1988-10-27,33,40,22.674311927
1988-10-28,35,42.5,-17.325688070000002
1988-10-29,36,37.5,-16.325688070000002
1988-10-30,42,34,-25.01264304
1988-10-31,39,36,32.662100457
1988-11-01,41,44.5,2.0333333333
1988-11-02,28,41.5,NA
1988-11-03,39,41.5,2.9562469616
1988-11-04,44,57.5,1.7285067873
1988-11-05,22,55.5,-23.54098361
1988-11-06,44,40,-33.17567568
1988-11-07,37,38,-21.13452915
1988-11-08,29,44,-9.035874439
1988-11-09,45,44.5,-11.59771025
1988-11-10,28,51.5,-14.03587444
1988-11-11,27,40,-23.25806452
1988-11-12,34,41,2.9732142857
1988-11-13,29,44,-18.00444444
1988-11-14,43,48.5,-1.831111111
1988-11-15,42,50.5,30.034695884
1988-11-16,33,54.5,16.075221239
1988-11-17,39,39.5,-25.76271186
1988-11-18,34,41.5,-7.447368421
1988-11-19,27,45.5,-10.33581133
1988-11-20,29,44.5,-12.24017467
1988-11-21,40,40,-26.30448477
1988-11-22,35,39,-11.22077922
1988-11-23,48,34,17.050847458
1988-11-24,42,38,32.887931034
1988-11-25,40,45,33.927038627
1988-11-26,35,58,21.236051502
1988-11-27,39,53,-18.46163862
1988-11-28,36,36,-28.83829787
1988-11-29,36,33.5,-10.83829787
1988-11-30,24,38.5,-23.83050847
1988-12-01,36,32,9.0103522716
1988-12-02,39,31,-20.78059072
1988-12-03,41,42,-23.82773109
1988-12-04,39,33,-30.74476987
1988-12-05,49,37,-4.050847458
1988-12-06,33,45,-13.75833333
1988-12-07,42,42,-3.390813471
1988-12-08,40,29.5,-27.10373444
1988-12-09,29,25,-22.19008264
1988-12-10,47,23.5,-24.12757202
1988-12-11,45,18.5,-24.0078125
1988-12-12,40,12.5,0.9836065574
1988-12-13,43,26,-1.661208546
1988-12-14,45,34,6.987755102
1988-12-15,23,31.5,-19.50377922
1988-12-16,31,19.5,-23.08130081
1988-12-17,31,17.5,-22.00809717
1988-12-18,46,21,-17
1988-12-19,43,36.5,-4.076305221
1988-12-20,43,54,-19.97991968
1988-12-21,45,43.5,-3.7105625
1988-12-22,41,37,-3.872
1988-12-23,36,46,-15.47457627
1988-12-24,54,36.5,-4.253968254
1988-12-25,46,33,-26.34387352
1988-12-26,40,27,-22.52173913
1988-12-27,39,42,NA
1988-12-28,34,32,-27.4015748
1988-12-29,55,17.5,-16.77586207
1988-12-30,46,20.5,15.552941176
1988-12-31,33,26,-2.52734375
1989-01-01,43,32,2.23828125
1989-01-02,43,28,2.5580963783
1989-01-03,48,21,NA
1989-01-04,45,20,-21.75955844
1989-01-05,54,27,17.432432432
1989-01-06,46,36.5,-9.668157424
1989-01-07,39,48,21.711538462
1989-01-08,39,43,4.8176512519
1989-01-09,47,21.5,-13.33587786
1989-01-10,40,32.5,7.1381545348
1989-01-11,41,32.5,9.7452471483
1989-01-12,46,41.5,-8.476347444
1989-01-13,45,26,-3.128787879
1989-01-14,35,27,25.935849057
1989-01-15,37,35.5,-22.85283019
1989-01-16,43,32.5,-10.50529943
1989-01-17,45,37,NA
1989-01-18,32,41,4.3310641449
1989-01-19,39,40.5,-15.31716418
1989-01-20,40,33,-25.39776952
1989-01-21,26,23,-31.44237918
1989-01-22,46,35,-12.19165927
1989-01-23,49,42,61.343173432
1989-01-24,41,42.5,56.728600696
1989-01-25,28,41,NA
1989-01-26,30,45,8.757034632
1989-01-27,41,34,NA
1989-01-28,37,40.5,-0.291807735
1989-01-29,42,43,-17.85766423
1989-01-30,38,42,-25.95636364
1989-01-31,41,48.5,-17.9384058
1989-02-01,40,45,-16.58164816
1989-02-02,46,29.5,-11.80866426
1989-02-03,47,24.5,-25.10129662
1989-02-04,33,22,-24.64388489
1989-02-05,46,20.5,-20.58064516
1989-02-06,36,17,-16.53214286
1989-02-07,30,15,1.7127131248
1989-02-08,34,17.5,-14.42704626
1989-02-09,31,11.5,-2.847965659
1989-02-10,34,20,-16.56382979
1989-02-11,48,28,5.3018677436
1989-02-12,29,28,-14.66431095
1989-02-13,40,31.5,-4.646576829
1989-02-14,26,38.5,-9.978947368
1989-02-15,47,36.5,0.107124029
1989-02-16,41,26.5,-17.84265734
1989-02-17,41,22.5,-16.83623693
1989-02-18,38,20,-24.94076655
1989-02-19,45,28.5,-16.96875
1989-02-20,41,38,11.062283737
1989-02-21,39,36.5,1.7159649123
1989-02-22,46,27.5,-19.81724138
1989-02-23,44,17,-26.33175617
1989-02-24,42,15.5,-22.76975945
1989-02-25,35,24.5,11.232876712
1989-02-26,49,34,-17.71917808
1989-02-27,42,27.5,-5.505657895
1989-02-28,45,28,-1.87414966
1989-03-01,39,25,33.509488957
1989-03-02,34,22.5,-8.868243243
1989-03-03,37,32.5,-0.811447811
1989-03-04,52,46.5,9.2583892617
1989-03-05,32,35.5,-18.23574159
1989-03-06,42,22.5,-17.74247492
1989-03-07,48,17,-24.52576923
1989-03-08,42,23,6.0533333333
1989-03-09,38,27.5,22.835752619
1989-03-10,34,34,34.166112957
1989-03-11,42,46,21.017637363
1989-03-12,45,32,-4.785478548
1989-03-13,34,35.5,56.296052632
1989-03-14,48,52,32.281967213
1989-03-15,44,49,16.956108597
1989-03-16,47,37.5,-19.7254902
1989-03-17,38,49.5,16.67840029
1989-03-18,38,33,-21.5974026
1989-03-19,36,28,-20.50485437
1989-03-20,43,31.5,10.477419355
1989-03-21,42,27,8.1882265644
1989-03-22,35,27,49.353697749
1989-03-23,45,36.5,22.050805861
1989-03-24,44,45.5,-1.682692308
1989-03-25,46,51.5,21.42172524
1989-03-26,34,52,35.477564103
1989-03-27,50,64.5,NA
1989-03-28,41,69,-19.46178344
1989-03-29,30,52,-16.61848004
1989-03-30,47,37.5,NA
1989-03-31,42,34.5,-24.85861546
